"year","code","eca","lac","ssa","lmc","umc","hic","inc","gdp2021","gdp2017","rps","leb","u5m"
2015,"TKM",1,0,0,0,1,0,0,13057.8303253557,12290.276989799,49.683,69.061,42.579
2015,"TLS",0,0,0,1,0,0,0,4469.9361133122,3606.62447388872,70.51,65.326,60.89
2015,"TON",0,0,0,1,0,0,0,6194.63931572397,5607.58121789852,76.725,71.851,12.407
2015,"TTO",0,1,0,0,0,1,1,38951.9245689512,32509.0045597334,46.681,72.882,19.224
2015,"TUN",0,0,0,1,0,0,0,12802.7610370157,11157.3923819719,31.944,74.875,17.343
2015,"TUR",1,0,0,0,1,0,0,25746.4324494749,25815.308288566,26.389,76.539,13.416
2015,"TUV",0,0,0,0,1,0,0,4088.76579910847,3698.9200357185,40.27,65.365,25.954
2015,"TWN",0,0,0,0,0,1,1,NA,NA,44.5,79.879,4.991
2015,"TZA",0,0,1,0,0,0,0,3111.44458007813,2317.61157127165,68.383,63.928,54.54
2015,"UGA",0,0,1,0,0,0,0,2520.0201028843,2137.7445203949,77.94,63.831,55.784
2015,"UKR",1,0,0,1,0,0,0,15403.7099609375,10894.8212128123,30.939,72.686,8.918
2015,"URY",0,1,0,0,0,1,1,28941.6294107011,22955.5910746109,4.955,77.285,9.041
2015,"USA",0,0,0,0,0,1,1,64359.4725898758,58417.4590094418,18.329,78.722,6.864
2015,"UZB",1,0,0,1,0,0,0,7529.76364274179,7315.44399446641,49.25,71.33,20.113
2015,"VCT",0,1,0,0,1,0,0,14523.581195573,12693.0461367458,49.036,70.463,18.086
2015,"VEN",0,1,0,0,1,0,0,NA,NA,11.846,73.004,18.273
2015,"VGB",0,1,0,0,0,1,1,NA,NA,53.417,76.558,15.124
2015,"VIR",0,1,0,0,0,1,1,42739.0835022993,33472.1481944331,4.65000000000001,74.31,7.861
2015,"VNM",0,0,0,1,0,0,0,9248.02396069622,8240.7559273631,66.191,73.955,22.058
2015,"VUT",0,0,0,1,0,0,0,3357.63888534017,3037.32465476568,75.039,70.163,21.523
2015,"WSM",0,0,0,1,0,0,0,6432.35979168525,5818.72132494965,81.086,71.06,18.501
2015,"XKX",1,0,0,1,0,0,0,9824.99105955319,8917.87946266971,44.304,76.024,14.285
2015,"YEM",0,0,0,1,0,0,0,NA,NA,65.223,66.761,49.792
2015,"ZAF",0,0,1,0,1,0,0,14559.4743780889,13708.3440048371,35.172,64.053,39.08
2015,"ZMB",0,0,1,1,0,0,0,3576.92544834125,3358.22245066729,58.093,60.728,67.822
2015,"ZWE",0,0,1,0,0,0,0,3366.63371346725,2241.62554588244,67.615,58.989,60.759
2016,"ABW",0,1,0,0,0,1,1,36021.8308363445,35056.7086895621,56.808,75.54,16.192
2016,"AFG",0,0,0,0,0,0,0,2958.7853992308,2340.37299018336,74.98,62.646,73.912
2016,"AGO",0,0,1,1,0,0,0,9381.80972573042,7255.4300142665,35.851,61.619,84.412
2016,"ALB",1,0,0,0,1,0,0,13692.4788518201,12404.7577975429,41.579,78.643,9.803
2016,"AND",1,0,0,0,0,1,1,64402.8092369468,54061.2401402666,11.752,84.489,5.837
2016,"ARE",0,0,0,0,0,1,1,70573.9927090433,69724.8951396974,14.035,82.195,7.385
2016,"ARG",0,1,0,0,1,0,0,27802.1057201498,22945.3500598517,8.373,76.105,12.527
2016,"ARM",1,0,0,1,0,0,0,13192.9940731731,11175.8015246891,36.918,74.494,13.832
2016,"ASM",0,0,0,0,1,0,0,NA,NA,12.802,72.64,11.042
2016,"ATG",0,1,0,0,0,1,1,26627.71453894,20971.9035903258,75.154,76.968,10.743
2016,"AUS",0,0,0,0,0,1,1,56341.5181616503,48800.2955918336,14.2,82.801,3.695
2016,"AUT",1,0,0,0,0,1,1,61647.7794679581,52533.4964407358,42.095,81.592,3.772
2016,"AZE",1,0,0,0,1,0,0,19822.4105921977,14434.9243035233,44.979,72.568,25.257
2016,"BDI",0,0,1,0,0,0,0,897.459046433604,775.497272635954,87.612,60.789,65.202
2016,"BEL",1,0,0,0,0,1,1,57927.0428818868,48746.5697075308,2.081,81.265,3.765
2016,"BEN",0,0,1,0,0,0,0,2962.66381572265,2810.83287839388,53.771,59.283,94.857
2016,"BFA",0,0,1,0,0,0,0,2162.72578977814,1978.75803368871,71.866,59.173,97.402
2016,"BGD",0,0,0,1,0,0,0,5682.53553494306,4619.87050488727,64.917,71.075,36.912
2016,"BGR",1,0,0,0,1,0,0,25626.8237228551,21265.1248131659,25.671,74.827,7.499
2016,"BHR",0,0,0,0,0,1,1,54107.0752236423,50414.9300498812,10.91,80.407,7.452
2016,"BHS",0,1,0,0,0,1,1,32172.229145112,33371.8023936001,17.168,74.042,13.843
2016,"BIH",1,0,0,0,1,0,0,14873.068298524,12848.2679861818,52.482,77.124,6.361
2016,"BLR",1,0,0,0,1,0,0,24846.8301529773,17939.2888326877,22.339,74.153,3.816
2016,"BLZ",0,1,0,0,1,0,0,12062.7981699713,9506.60893663765,54.505,71.843,14.882
2016,"BMU",0,0,0,0,0,1,1,93265.0675364638,82862.6473391672,0,80.476,3.573
2016,"BOL",0,1,0,1,0,0,0,9390.79063843794,8287.8442754676,31.262,67.392,49.935
2016,"BRA",0,1,0,0,1,0,0,17620.9272434136,14473.9907173705,13.958,75.081,15.652
2016,"BRB",0,1,0,0,0,1,1,18754.6651416375,17912.5726015436,68.807,76.168,12.984
2016,"BRN",0,0,0,0,0,1,1,78880.6229079102,61590.3432591643,23.01,74.905,9.881
2016,"BTN",0,0,0,1,0,0,0,13320.9759036882,11537.6497164216,60.572,71.119,29.328
2016,"BWA",0,0,1,0,1,0,0,16905.58873935,15295.9473665182,32.067,64.32,46.947
2016,"CAF",0,0,1,0,0,0,0,1073.94477703739,859.854233428972,59.382,50.999,126.433
2016,"CAN",0,0,0,0,0,1,1,55606.1549191947,48133.6094001949,18.7,82.03,5.268
2016,"CHE",1,0,0,0,0,1,1,77301.2124304857,67249.4962640774,26.261,83.446,3.931
2016,"CHI",1,0,0,0,0,1,1,NA,NA,69.07,81.1886958317824,8.55203675182905
2016,"CHL",0,1,0,0,0,1,1,27958.7284996682,24354.3436572265,12.578,80.295,8.056
2016,"CHN",0,0,0,0,1,0,0,15772.7647598696,14139.2623268824,43.264,77.214,10.038
2016,"CIV",0,0,1,1,0,0,0,5320.84646239855,4491.57802752218,50.119,58.814,83.926
2016,"CMR",0,0,1,1,0,0,0,4767.13186148953,3743.21183611345,44.821,60.293,86.224
2016,"COD",0,0,1,0,0,0,0,1253.15815656727,1003.23395245456,56.693,59.081,92.626
2016,"COG",0,0,1,1,0,0,0,8001.8255194505,4823.86219898851,33.999,63.911,50.04
2016,"COL",0,1,0,0,1,0,0,17003.244366485,14157.0625306785,19.892,76.228,15.098
2016,"COM",0,0,1,0,0,0,0,3127.13212005318,3233.85370082002,71.381,64.792,59.094
2016,"CPV",0,0,1,1,0,0,0,7881.30336227784,7595.32322754088,35.216,74.35,17.156
2016,"CRI",0,1,0,0,1,0,0,21925.6000804133,19631.1834258461,22.265,79.988,8.866
2016,"CUB",0,1,0,0,1,0,0,NA,NA,23.07,77.571,6.4
2016,"CUW",0,1,0,0,0,1,1,30209.7878631004,24715.0022286492,10.728,76.322,11.297
2016,"CYM",0,1,0,0,0,1,1,73907.2260440292,67417.8960687877,0,78.367,2.782
2016,"CYP",1,0,0,0,0,1,1,40209.86328125,35820.6411474677,33.119,81.534,3.078
2016,"CZE",1,0,0,0,0,1,1,43069.4659744727,35859.7468953798,26.43,78.974,3.485
2016,"DEU",1,0,0,0,0,1,1,60578.2870698037,52524.5330206382,22.776,80.837,4.141
2016,"DJI",0,0,0,1,0,0,0,5226.50026106607,4508.12221771999,22.472,63.335,63.124
2016,"DMA",0,1,0,0,1,0,0,17364.0773046793,13513.2168893228,30.12,71.189,27.779
2016,"DNK",1,0,0,0,0,1,1,63299.3377655398,53497.2510202849,12.358,80.881,3.771
2016,"DOM",0,1,0,0,1,0,0,18968.9752386179,16385.8749763126,20.564,72.889,34.875
2016,"DZA",0,0,0,0,1,0,0,15511.6858768094,13567.0497699029,28.541,75.31,24.817
2016,"ECU",0,1,0,0,1,0,0,13586.5160772568,11300.5545334658,36.466,76.094,15.135
2016,"EGY",0,0,0,1,0,0,0,13727.3201600494,10893.7699925228,57.268,70.437,22.468
2016,"ERI",0,0,1,0,0,0,0,NA,NA,61.173,66.242,44.913
2016,"ESP",1,0,0,0,0,1,1,44274.6676149922,38962.8850351313,20.16,83,3.193
2016,"EST",1,0,0,0,0,1,1,37854.8452505513,32116.2731130392,31.437,77.763,2.839
2016,"ETH",0,0,1,0,0,0,0,2084.840556194,1880.29768917693,80.134,64.162,60.329
2016,"FIN",1,0,0,0,0,1,1,53984.6316254715,45383.9519120273,14.725,81.303,2.225
2016,"FJI",0,0,0,0,1,0,0,12419.825775383,12162.7688883542,44.765,66.657,23.123
2016,"FRA",1,0,0,0,0,1,1,50984.075297832,42566.5426633905,20.083,82.401,4.241
2016,"FRO",1,0,0,0,0,1,1,63286.5842199228,55291.0427748421,58.223,79.575,8.167
2016,"FSM",0,0,0,1,0,0,0,3794.7454587961,3434.76827952414,77.474,65.576,28.589
2016,"GAB",0,0,1,0,1,0,0,19988.1755963186,15123.8515441428,11.441,66.583,47.324
2016,"GBR",1,0,0,0,0,1,1,50540.8797670822,43542.4920738073,17.114,81.067,4.468
2016,"GEO",1,0,0,1,0,0,0,15442.9564358054,13047.5327461174,42.163,73.136,10.378
2016,"GHA",0,0,1,1,0,0,0,5666.07795334591,4888.3675420856,45.251,63.522,53.204
2016,"GIB",1,0,0,0,0,1,1,NA,NA,0,82.741,11.462
2016,"GIN",0,0,1,0,0,0,0,3099.78874189372,2499.25368519905,64.54,58.49,109.16
2016,"GMB",0,0,1,0,0,0,0,2478.46055756999,1994.90538117486,40.082,63.386,57.171
2016,"GNB",0,0,1,0,0,0,0,2265.57179690885,2038.10487392207,57.467,60.619,88.744
2016,"GNQ",0,0,1,0,1,0,0,24435.0645564801,20244.7627397573,28.862,61.081,90.092
2016,"GRC",1,0,0,0,0,1,1,31468.6198471099,28170.5232064947,21.613,81.269,4.17
2016,"GRD",0,1,0,0,1,0,0,15650.411723041,14440.7142793875,63.928,75.01,15.211
2016,"GRL",1,0,0,0,0,1,1,66245.7294730698,59963.525728806,13.674,70.387,11.076
2016,"GTM",0,1,0,1,0,0,0,10872.5936799844,9444.75748791849,49.681,71.215,27.337
2016,"GUM",0,0,0,0,0,1,1,NA,NA,5.383,76.449,13.289
2016,"GUY",0,1,0,0,1,0,0,12420.4724727603,11878.6807608862,73.518,68.069,32.022
2016,"HKG",0,0,0,0,0,1,1,63749.3828653356,57534.0378366853,0,84.38,2.383
2016,"HND",0,1,0,1,0,0,0,5926.49025534228,5461.13057949345,44.187,71.615,19.765
2016,"HRV",1,0,0,0,1,0,0,30824.8598870778,26583.6409150394,43.597,77.629,4.863
2016,"HTI",0,1,0,0,0,0,0,3435.73122444055,3302.27285577908,46.604,63.325,68.781
2016,"HUN",1,0,0,0,0,1,1,32378.9674983075,28215.5982591241,29.221,76.157,4.78
2016,"IDN",0,0,0,1,0,0,0,11319.6634287738,10276.4702637605,46.011,69.733,26.499
2016,"IMN",1,0,0,0,0,1,1,NA,NA,47.657,80.391,14.371
2016,"IND",0,0,0,1,0,0,0,6940.62588857522,5821.0012319332,66.818,69.709,40.978
2016,"IRL",1,0,0,0,0,1,1,80997.582776769,74473.0515280785,37.263,81.684,3.54
2016,"IRN",0,0,0,0,1,0,0,14915.5941209299,14878.2256640279,26.12,76.155,14.912
2016,"IRQ",0,0,0,0,1,0,0,15016.0920644592,10614.7068065774,29.906,68.683,28.633
2016,"ISL",1,0,0,0,0,1,1,62880.2627220515,54409.5924692215,6.265,81.829,2.11
2016,"ISR",0,0,0,0,0,1,1,41963.675796165,38492.3219681929,7.744,82.612,3.673
2016,"ITA",1,0,0,0,0,1,1,47987.8379581014,40874.4623430095,30.145,83.046,3.207
2016,"JAM",0,1,0,0,1,0,0,9886.55139264651,9743.49455140077,44.902,72.052,18.724
2016,"JOR",0,0,0,1,0,0,0,9321.9045113153,9247.75147481604,9.494,75.55,17.033
2016,"JPN",0,0,0,0,0,1,1,43736.1305076612,40514.1913881202,8.54300000000001,84.057,2.695
2016,"KAZ",1,0,0,0,1,0,0,30758.3227260598,23390.4560092705,42.736,72.549,11.56
2016,"KEN",0,0,1,1,0,0,0,4770.31046388086,4111.2741331095,73.895,62.526,46.017
2016,"KGZ",1,0,0,1,0,0,0,5715.01041179003,4830.14412258614,64.056,69.909,21.145
2016,"KHM",0,0,0,1,0,0,0,5283.72964943608,4737.75281445535,77.418,69.635,30.299
2016,"KIR",0,0,0,1,0,0,0,2761.93352720928,2498.44312812265,47.55,65.799,59.001
2016,"KNA",0,1,0,0,0,1,1,29867.0265589791,29497.7511868451,69.21,71.227,17.761
2016,"KOR",0,0,0,0,0,1,1,43538.0212717968,39690.2396459628,18.438,82.92,3.415
2016,"KWT",0,0,0,0,0,1,1,56936.620843298,50707.7616523211,0,79.516,9.149
2016,"LAO",0,0,0,1,0,0,0,7063.25545347926,6787.13581436397,66.264,67.014,51.048
2016,"LBN",0,0,0,0,1,0,0,15572.3611739774,20240.852409753,11.734,78.306,13.199
2016,"LBR",0,0,1,0,0,0,0,1653.31050211233,2442.67607559955,49.746,60.483,85.961
2016,"LBY",0,0,0,0,1,0,0,11828.7113766913,13824.1575495576,20.46,71.799,14.128
2016,"LCA",0,1,0,0,1,0,0,21775.4737658629,15665.4284154526,81.442,72.552,17.698
2016,"LIE",1,0,0,0,0,1,1,NA,NA,85.697,82.895,7.083
2016,"LKA",0,0,0,1,0,0,0,13845.6146782368,12931.5852781418,81.689,76.136,8.571
2016,"LSO",0,0,1,1,0,0,0,3057.26091568162,2737.53316757385,72.683,52.908,79.702
2016,"LTU",1,0,0,0,0,1,1,36618.1468417838,31329.2663417315,32.634,74.82,5.332
2016,"LUX",1,0,0,0,0,1,1,133661.649729132,114222.074914677,9.54000000000001,81.62,5.545
2016,"LVA",1,0,0,0,0,1,1,31668.5148442662,27475.2641178059,31.979,74.757,4.851
2016,"MAC",0,0,0,0,0,1,1,120754.928478026,109433.125789063,0,83.02,3.712
2016,"MAF",0,1,0,0,0,1,1,NA,NA,0,79.885,10.033
2016,"MAR",0,0,0,1,0,0,0,8141.9404296875,7819.26262650432,38.64,73.228,22.158
2016,"MCO",1,0,0,0,0,1,1,NA,NA,0,85.63,4.988
2016,"MDA",1,0,0,1,0,0,0,12377.366678394,10616.1619483019,57.489,70.179,15.447
2016,"MDG",0,0,1,0,0,0,0,1648.91226979046,1527.59609600061,64.144,63.431,66.057
2016,"MDV",0,0,0,0,1,0,0,19345.1792347732,19085.6307395395,61.046,78.913,8.973
2016,"MEX",0,1,0,0,1,0,0,21578.2633552956,20060.7761148355,20.423,74.376,15.699
2016,"MHL",0,0,0,0,1,0,0,4896.52195460775,4428.83010648904,23.772,65.477,34.385
2016,"MKD",1,0,0,0,1,0,0,19824.6805983373,16735.7550616311,42.437,75.571,13.042
2016,"MLI",0,0,1,0,0,0,0,2759.10958220319,2553.85881834264,59.217,58.286,112.317
2016,"MLT",0,0,0,0,0,1,1,46922.1890069731,40589.9901334445,5.52,82.657,7.955
2016,"MMR",0,0,0,1,0,0,0,5580.98977273232,4468.7159912403,69.918,65.64,49.677
2016,"MNE",1,0,0,0,1,0,0,21737.994436411,18367.278256187,33.859,76.565,4.83
2016,"MNG",0,0,0,1,0,0,0,13898.1456953585,10708.1863344905,31.703,69.736,18.396
2016,"MNP",0,0,0,0,0,1,1,NA,NA,8.557,77.392,8.416
2016,"MOZ",0,0,1,0,0,0,0,1537.90853271216,1287.69066913235,65.074,59.455,80.617
2016,"MRT",0,0,1,1,0,0,0,5866.28145291802,5189.97763763211,48.038,66.823,47.349
2016,"MUS",0,0,1,0,1,0,0,23182.0434124374,21759.2381562799,59.09,74.85,13.819
2016,"MWI",0,0,1,0,0,0,0,1593.59549264808,1363.57810040946,83.494,63.163,53.389
2016,"MYS",0,0,0,0,1,0,0,28425.3707609412,25408.927512915,25.16,75.371,8.122
2016,"NAM",0,0,1,0,1,0,0,11846.7880832757,10267.6089146313,52.039,60.81,44.26
2016,"NCL",0,0,0,0,0,1,1,NA,NA,30.179,77.359,13.878
2016,"NER",0,0,1,0,0,0,0,1500.00858681288,1192.25510097912,83.71,59.228,126.075
2016,"NGA",0,0,1,1,0,0,0,5744.55787877157,5078.96340479848,51.317,52.189,124.071
2016,"NIC",0,1,0,1,0,0,0,7158.75799760378,6029.5723895175,41.91,73.18,18.686
2016,"NLD",1,0,0,0,0,1,1,64267.736357935,54251.1613777276,9.36499999999999,81.555,4.051
2016,"NOR",1,0,0,0,0,1,1,85787.6174410424,63387.4073862854,18.515,82.415,2.555
2016,"NPL",0,0,0,0,0,0,0,3743.7445783578,3314.36299195259,81.058,68.444,36.341
2016,"NRU",0,0,0,0,1,0,0,11630.9603870998,10522.767941018,0,60.996,32.05
2016,"NZL",0,0,0,0,0,1,1,45626.6818435018,41499.8397259413,13.6,82.003,4.164
2016,"OMN",0,0,0,0,0,1,1,39860.9893909688,34636.0342733661,17.5,79.581,11.099
2016,"PAK",0,0,0,1,0,0,0,4886.61212115378,4651.56011715263,63.766,65.943,73.859
2016,"PAN",0,1,0,0,1,0,0,30765.2371628659,32259.7518265584,32.973,77.772,16.902
2016,"PER",0,1,0,0,1,0,0,14917.4489473588,12464.7849965337,22.461,75.951,16.87
2016,"PHL",0,0,0,1,0,0,0,8131.82537948653,7364.18572976732,53.525,69.49,28.298
2016,"PLW",0,0,0,0,0,1,1,19902.9818967731,18006.6351241567,21.225,69.046,21.822
2016,"PNG",0,0,0,1,0,0,0,4275.74858615698,3867.84792581956,86.95,64.7,49.978
2016,"POL",1,0,0,0,0,1,1,32675.3052259954,28204.3779626242,39.822,77.639,4.749
2016,"PRI",0,1,0,0,0,1,1,41858.2626698462,32157.2223405186,6.398,80.355,7.907
2016,"PRK",0,0,0,0,0,0,0,NA,NA,38.529,72.971,20.663
2016,"PRT",1,0,0,0,0,1,1,36636.2976816869,31667.796337641,35.914,81.364,3.851
2016,"PRY",0,1,0,0,1,0,0,14826.6636909956,13526.9440425409,38.974,73.487,21.394
2016,"PSE",0,0,0,1,0,0,0,6464.13352537371,5511.8688428293,24.372,74.917,17.749
2016,"PYF",0,0,0,0,0,1,1,NA,NA,38.266,82.555,7.206
2016,"QAT",0,0,0,0,0,1,1,120054.408736518,103666.725261383,0.984999999999999,82.147,7.288
2016,"ROU",1,0,0,0,1,0,0,30185.905903257,24536.1929769493,46.1,75.021,8.309
2016,"RUS",1,0,0,0,1,0,0,35005.44921875,25368.489737384,25.836,71.91,7.375
2016,"RWA",0,0,1,0,0,0,0,2316.63731573814,1938.68687313081,82.944,65.733,45.772
2016,"SAU",0,0,0,0,0,1,1,57308.4637764548,52539.1411372884,16.599,78.354,8.617
2016,"SDN",0,0,1,1,0,0,0,4174.56103515625,4371.31592093055,65.879,64.677,62.989
2016,"SEN",0,0,1,0,0,0,0,3710.05531589724,3099.52493610451,53.704,66.724,48.505
2016,"SGP",0,0,0,0,0,1,1,111579.742684331,91722.7118797263,0,82.897,2.634
2016,"SLB",0,0,0,1,0,0,0,2715.23385754381,2456.12712742155,77.177,69.501,22.137
2016,"SLE",0,0,1,0,0,0,0,2734.71898873403,2482.22397221939,58.772,56.937,125.915
2016,"SLV",0,1,0,1,0,0,0,9863.76121214453,8786.14919967665,29.499,70.908,14.806
2016,"SMR",1,0,0,0,0,1,1,60669.8186167521,53472.8208298414,3.09,84.775,1.909
2016,"SOM",0,0,1,0,0,0,0,1383.65853160293,1283.39072440867,56.184,55.283,129.789
2016,"SRB",1,0,0,0,1,0,0,18888.3266046834,16608.9544125122,44.19,75.737,5.988
2016,"SSD",0,0,1,0,0,0,0,NA,NA,80.908,36.72,272.654
2016,"STP",0,0,1,1,0,0,0,5388.5091334891,3353.72338635753,28.908,66.563,21.445
2016,"SUR",0,1,0,0,1,0,0,21950.4122148625,17472.080913501,33.96,70.979,19.852
2016,"SVK",1,0,0,0,0,1,1,34116.3833709765,29383.8553696795,46.194,77.216,6.212
2016,"SVN",1,0,0,0,0,1,1,39677.4171473288,34154.5068244632,45.98,80.512,2.384
2016,"SWE",1,0,0,0,0,1,1,59608.0874555511,50918.328184532,13.148,82.339,2.967
2016,"SWZ",0,0,1,1,0,0,0,9629.55566169647,8526.97330255831,76.541,56.228,62.003
2016,"SXM",0,1,0,0,0,1,1,50817.6814942681,49043.5085686458,0,75.952,15.894
2016,"SYC",0,0,1,0,0,1,1,29905.1347389952,29033.3964717249,44.169,72.246,14.609
2016,"SYR",0,0,0,1,0,0,0,5022.1127178437,3294.14148050148,47.165,65.19,32.953
2016,"TCA",0,1,0,0,0,1,1,17625.7202843515,27440.3776565643,7.483,77.437,6.77
2016,"TCD",0,0,1,0,0,0,0,2623.12070271494,2203.51629117062,77.323,51.603,124.81
2016,"TGO",0,0,1,0,0,0,0,2355.26826551519,1957.31682377242,59.372,59.669,73.461
2016,"THA",0,0,0,0,1,0,0,19370.6087810117,16940.1218374856,51.552,76.769,10.029
2016,"TJK",1,0,0,1,0,0,0,3169.9667820524,2887.00033923828,73.149,69.982,36.754
2016,"TKM",1,0,0,0,1,0,0,13552.8477118745,12756.1967209865,49.272,69.142,42.694
2016,"TLS",0,0,0,1,0,0,0,4517.58126947439,3645.06757059541,70.15,65.61,59.08
2016,"TON",0,0,0,0,1,0,0,6639.13653249305,6009.95399815637,76.778,71.951,12.239
2016,"TTO",0,1,0,0,0,1,1,35955.5019486085,30008.2111405231,46.75,72.935,18.651
2016,"TUN",0,0,0,1,0,0,0,12803.8736135284,11158.3619738178,31.654,75.007,16.702
2016,"TUR",1,0,0,0,1,0,0,26246.4947118354,26316.7082977381,25.866,76.595,12.734
2016,"TUV",0,0,0,0,1,0,0,4333.24899362162,3920.09283724662,39.355,65.51,25.048
2016,"TWN",0,0,0,0,0,1,1,NA,NA,43.264,79.7,4.867
2016,"TZA",0,0,1,0,0,0,0,3214.24682617188,2394.18554486099,67.667,64.404,52.091
2016,"UGA",0,0,1,0,0,0,0,2554.22769062073,2166.76297273018,77.376,64.494,52.664
2016,"UKR",1,0,0,1,0,0,0,15856.8125,11215.2940837425,30.846,73.389,8.74
2016,"URY",0,1,0,0,0,1,1,29332.5672615246,23265.6706942392,4.85599999999999,77.351,8.526
2016,"USA",0,0,0,0,0,1,1,65017.6549627249,59014.8744362534,18.138,78.686,6.843
2016,"UZB",1,0,0,1,0,0,0,7839.97820100236,7616.82891634385,49.35,71.58,18.745
2016,"VCT",0,1,0,0,1,0,0,15212.6197600325,13295.2390925264,48.627,70.7,16.241
2016,"VEN",0,1,0,0,1,0,0,NA,NA,11.835,72.002,18.452
2016,"VGB",0,1,0,0,0,1,1,NA,NA,53.043,76.624,14.91
2016,"VIR",0,1,0,0,0,1,1,43502.4336941564,34069.9843821163,4.52,74.424,7.552
2016,"VNM",0,0,0,1,0,0,0,9743.1882231455,8681.98832988924,65.49,73.984,21.875
2016,"VUT",0,0,0,1,0,0,0,3397.76730446486,3073.6248767152,74.938,70.397,20.689
2016,"WSM",0,0,0,0,1,0,0,6887.30523545285,6230.26558569842,81.319,71.003,18.273
2016,"XKX",1,0,0,1,0,0,0,10434.8888259268,9471.46721985987,44.19,76.748,13.454
2016,"YEM",0,0,0,1,0,0,0,NA,NA,64.606,67.105,48.299
2016,"ZAF",0,0,1,0,1,0,0,14519.030855302,13670.2647645614,34.659,64.749,36.242
2016,"ZMB",0,0,1,1,0,0,0,3598.17166023389,3378.16961109876,57.562,61.129,65.955
2016,"ZWE",0,0,1,0,0,0,0,3345.31502335074,2227.43079693225,67.704,59.76,57.777
2017,"ABW",0,1,0,0,0,1,1,38558.0045581753,37524.9314669185,56.707,75.62,15.912
2017,"AFG",0,0,0,0,0,0,0,2952.99891598909,2335.79593329692,74.75,62.406,67.695
2017,"AGO",0,0,1,1,0,0,0,9042.11712940232,6992.72847468362,35.161,62.122,80.611
2017,"ALB",1,0,0,0,1,0,0,14155.0397519253,12823.8167564439,40.617,78.9,9.618
2017,"AND",1,0,0,0,0,1,1,63239.6577711911,53084.8633105173,11.85,84.359,5.924
2017,"ARE",0,0,0,0,0,1,1,68871.8495814229,68043.231023351,13.752,82.388,7.184
2017,"ARG",0,1,0,0,0,1,1,28334.904184742,23385.0738492825,8.251,76.543,12.192
2017,"ARM",1,0,0,0,1,0,0,14243.8749003795,12066.0039674266,36.897,74.744,13.159
2017,"ASM",0,0,0,0,1,0,0,NA,NA,12.83,72.801,11.025
2017,"ATG",0,1,0,0,0,1,1,27199.1952402262,21421.999979694,75.287,77.03,10.694
2017,"AUS",0,0,0,0,0,1,1,56684.6473338143,49097.4974702022,14.096,82.718,3.941
2017,"AUT",1,0,0,0,0,1,1,62612.1399337979,53355.2815486019,41.906,81.639,3.609
2017,"AZE",1,0,0,0,1,0,0,19659.0048511424,14315.9302239726,44.657,72.694,23.679
2017,"BDI",0,0,1,0,0,0,0,880.993440128706,761.269288827123,87.294,61.345,62.06
2017,"BEL",1,0,0,0,0,1,1,58555.1524767785,49275.1343748795,2.039,81.362,4.218
2017,"BEN",0,0,1,0,0,0,0,3041.77929984989,2885.89384305506,53.232,59.528,92.681
2017,"BFA",0,0,1,0,0,0,0,2232.28781490944,2042.4029103156,71.257,59.578,93.961
2017,"BGD",0,0,0,1,0,0,0,6005.70718781048,4882.60730220548,64.142,71.606,35.267
2017,"BGR",1,0,0,0,1,0,0,26681.4288334943,22140.2355779208,25.331,74.798,7.662
2017,"BHR",0,0,0,0,0,1,1,53859.7749589601,50184.5049992988,10.814,80.407,7.295
2017,"BHS",0,1,0,0,0,1,1,33049.8728038689,34282.1698605209,17.075,74.031,13.68
2017,"BIH",1,0,0,0,1,0,0,15554.0600057104,13436.5503617267,52.124,77.385,6.323
2017,"BLR",1,0,0,0,1,0,0,25503.9809859341,18413.7484931945,21.866,74.362,3.577
2017,"BLZ",0,1,0,0,1,0,0,11574.452447147,9121.74700432686,54.399,72.062,14.201
2017,"BMU",0,0,0,0,0,1,1,96437.191438851,85680.9649706522,0,80.686,3.375
2017,"BOL",0,1,0,1,0,0,0,9642.81395706132,8510.26750892652,30.92,67.536,48.695
2017,"BRA",0,1,0,0,1,0,0,17724.4799577784,14559.0498635647,13.691,75.383,15.423
2017,"BRB",0,1,0,0,0,1,1,18740.3488338921,17898.8991021802,68.841,76.237,12.699
2017,"BRN",0,0,0,0,0,1,1,78966.8642961288,61657.6809209084,22.688,74.943,9.878
2017,"BTN",0,0,0,1,0,0,0,13482.3425280358,11677.41361969,59.833,71.413,28.199
2017,"BWA",0,0,1,0,1,0,0,17352.8958428846,15700.6647660613,31.3,65.42,45.27
2017,"CAF",0,0,1,0,0,0,0,1103.86609318724,883.810744891497,59.02,45.231,150.959
2017,"CAN",0,0,0,0,0,1,1,56612.3285367448,49004.5699614191,18.65,81.919,5.185
2017,"CHE",1,0,0,0,0,1,1,77626.9027376941,67532.8360515038,26.239,83.414,4.151
2017,"CHI",1,0,0,0,0,1,1,NA,NA,69.086,80.9922233521382,8.72014884462539
2017,"CHL",0,1,0,0,0,1,1,27892.9946862827,24297.0841190788,12.51,80.61,7.725
2017,"CHN",0,0,0,0,1,0,0,16757.9736318662,15022.4382887387,42.04,77.235,9.327
2017,"CIV",0,0,1,1,0,0,0,5556.11366322898,4690.17819336313,49.674,59.315,81.26
2017,"CMR",0,0,1,1,0,0,0,4797.97544185544,3767.43060296286,44.223,60.817,83.027
2017,"COD",0,0,1,0,0,0,0,1253.18734939772,1003.25732319872,56.12,59.495,89.551
